,Comm_10km,Comm_5km,Comm_3km,binomio,Group,LBCE,Genero,Especie,Estado,Localidade,mes,ano,sexo,trilha,LON,LAT,esforco_amostral,bioma,InfeccaoT_cruzi_Hemocultivo,Interpretacao_hemocultivo,Tipagem,InfeccaoT_cruzi_Ifat,Interpretacao_soro,Exame_fresco,Interpretacao_final,Infeccao_Leishmania,Interpretacao,Corpo,Cauda,Orelha,Pe_c_unha,Pe_s_unha,Peso,total_area_sqkm_Comm_3km,ForCov_Area_Sqkm_3km,ForCov_Prop_3km,Edge_length_km_3km,ForCov_5yrs_Area_Sqkm_3km,ForCov_5yrs_Prop_3km,Edge_5yrs_length_km_3km,ForLoss_Area_Sqkm_3km,Edge_length_change_km_3km,min_NDVI_3Km,mean_NDVI_3Km,max_NDVI_3Km,total_area_sqkm_Comm_5km,ForCov_Area_Sqkm_5km,ForCov_Prop_5km,Edge_length_km_5km,ForCov_5yrs_Area_Sqkm_5km,ForCov_5yrs_Prop_5km,Edge_5yrs_length_km_5km,ForLoss_Area_Sqkm_5km,Edge_length_change_km_5km,min_NDVI_5Km,mean_NDVI_5Km,max_NDVI_5Km,total_area_sqkm_Comm_10km,ForCov_Area_Sqkm_10km,ForCov_Prop_10km,Edge_length_km_10km,ForCov_5yrs_Area_Sqkm_10km,ForCov_5yrs_Prop_10km,Edge_5yrs_length_km_10km,ForLoss_Area_Sqkm_10km,Edge_length_change_km_10km,min_NDVI_10Km,mean_NDVI_10Km,max_NDVI_10Km,Corpo_median,Cauda_median,Peso_median,Vertebrate,Invertebrate,Plant,Seed,Fruit,Root,Leaf,Woody,Herbaceous,ForStrat.Value,Activity.Nocturnal,Activity.Crepuscular,Activity.Diurnal,Shannon_H_3km,Menhinick_3km,Fisher_alpha_3km,FDis_3km,FRic_3km,RaoQ_3km,Riqueza_3km,FEve_3km,prev_3Km_final,prev_3Km_hemocultivo,Shannon_H_5km,Menhinick_5km,Fisher_alpha_5km,FDis_5km,FRic_5km,RaoQ_5km,Riqueza_5km,FEve_5km,prev_5Km_final,prev_5Km_hemocultivo,Shannon_H_10km,Menhinick_10km,Fisher_alpha_10km,FDis_10km,FRic_10km,RaoQ_10km,Riqueza_10km,FEve_10km,prev_10Km_final,prev_10Km_hemocultivo
1960,Teresopolis_1,Teresopolis_1,Teresopolis_2,Nectomys_squamipes,rodent,6109,Nectomys,squamipes,Rio_de_Janeiro,Teresopolis,5,2004,F,Fragmento_1,-42.875825,-22.28692778,12240,Mata_Atlantica,negativo,negativo,NA,NA,NA,NA,negativo,NA,NA,NA,NA,NA,NA,NA,75,78.1517930179,39.5920259165301,0.506604191555078,389.917711184407,39.8366726629269,0.509734596335372,390.044620963214,0.244646746396803,-0.126909778807033,0.708858311,0.7218374855,0.735754132,261.865993339,132.871567879704,0.507402913236985,1280.719559967,132.386211295522,0.505549459193326,1271.627882924,-0.485356584182,9.09167704299989,0.708858311,0.722141653,0.735754132,683.571347706999,388.05829562658,0.567868128335187,3230.468654387,385.480692564795,0.56410267553494,3231.032777999,-2.577603061785,-0.564123612000003,0.708858311,0.722141653,0.735754132,195,200,210,0,1,0,0,0,0,0,0,0,G,1,0,0,1.746676,0.8665782,3.164043,3.322325,18.61512,12.12239,14,0.5182684,0.2695312,0.004032258,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803
1921,Teresopolis_1,Teresopolis_1,Teresopolis_2,Oxymycterus_quaestor,rodent,6110,Oxymycterus,quaestor,Rio_de_Janeiro,Teresopolis,5,2004,F,Fragmento_1,-42.875825,-22.28692778,12240,Mata_Atlantica,negativo,negativo,NA,1_10,positivo,NA,positivo,NA,NA,142,108,19,27,23,79,78.1517930179,39.5920259165301,0.506604191555078,389.917711184407,39.8366726629269,0.509734596335372,390.044620963214,0.244646746396803,-0.126909778807033,0.708858311,0.7218374855,0.735754132,261.865993339,132.871567879704,0.507402913236985,1280.719559967,132.386211295522,0.505549459193326,1271.627882924,-0.485356584182,9.09167704299989,0.708858311,0.722141653,0.735754132,683.571347706999,388.05829562658,0.567868128335187,3230.468654387,385.480692564795,0.56410267553494,3231.032777999,-2.577603061785,-0.564123612000003,0.708858311,0.722141653,0.735754132,150,112,84.5,0,1,1,0,0,0,0,0,0,G,0,0,1,1.746676,0.8665782,3.164043,3.322325,18.61512,12.12239,14,0.5182684,0.2695312,0.004032258,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803
1911,Teresopolis_1,Teresopolis_1,Teresopolis_2,Oligoryzomys_nigripes,rodent,6111,Oligoryzomys,nigripes,Rio_de_Janeiro,Teresopolis,5,2004,M,Fragmento_1,-42.875825,-22.28692778,12240,Mata_Atlantica,negativo,negativo,NA,1_10,positivo,NA,positivo,NA,NA,83,113,12,20,18,25.5,78.1517930179,39.5920259165301,0.506604191555078,389.917711184407,39.8366726629269,0.509734596335372,390.044620963214,0.244646746396803,-0.126909778807033,0.708858311,0.7218374855,0.735754132,261.865993339,132.871567879704,0.507402913236985,1280.719559967,132.386211295522,0.505549459193326,1271.627882924,-0.485356584182,9.09167704299989,0.708858311,0.722141653,0.735754132,683.571347706999,388.05829562658,0.567868128335187,3230.468654387,385.480692564795,0.56410267553494,3231.032777999,-2.577603061785,-0.564123612000003,0.708858311,0.722141653,0.735754132,90,117,20,0,0,1,0,0,0,0,0,0,G,1,0,0,1.746676,0.8665782,3.164043,3.322325,18.61512,12.12239,14,0.5182684,0.2695312,0.004032258,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803
1927,Teresopolis_1,Teresopolis_1,Teresopolis_2,Oligoryzomys_nigripes,rodent,6112,Oligoryzomys,nigripes,Rio_de_Janeiro,Teresopolis,5,2004,F,Fragmento_5,-42.85855278,-22.27739167,12240,Mata_Atlantica,negativo,negativo,NA,1_10,positivo,NA,positivo,NA,NA,86,117,12,19,16,18,78.1517930179,39.5920259165301,0.506604191555078,389.917711184407,39.8366726629269,0.509734596335372,390.044620963214,0.244646746396803,-0.126909778807033,0.708858311,0.7218374855,0.735754132,261.865993339,132.871567879704,0.507402913236985,1280.719559967,132.386211295522,0.505549459193326,1271.627882924,-0.485356584182,9.09167704299989,0.708858311,0.722141653,0.735754132,683.571347706999,388.05829562658,0.567868128335187,3230.468654387,385.480692564795,0.56410267553494,3231.032777999,-2.577603061785,-0.564123612000003,0.708858311,0.722141653,0.735754132,90,117,20,0,0,1,0,0,0,0,0,0,G,1,0,0,1.746676,0.8665782,3.164043,3.322325,18.61512,12.12239,14,0.5182684,0.2695312,0.004032258,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803
1915,Teresopolis_1,Teresopolis_1,Teresopolis_2,Oligoryzomys_nigripes,rodent,6113,Oligoryzomys,nigripes,Rio_de_Janeiro,Teresopolis,5,2004,M,Fragmento_5,-42.85855278,-22.27739167,12240,Mata_Atlantica,negativo,negativo,NA,NA,NA,NA,negativo,NA,NA,85,118,12,20,18,21.5,78.1517930179,39.5920259165301,0.506604191555078,389.917711184407,39.8366726629269,0.509734596335372,390.044620963214,0.244646746396803,-0.126909778807033,0.708858311,0.7218374855,0.735754132,261.865993339,132.871567879704,0.507402913236985,1280.719559967,132.386211295522,0.505549459193326,1271.627882924,-0.485356584182,9.09167704299989,0.708858311,0.722141653,0.735754132,683.571347706999,388.05829562658,0.567868128335187,3230.468654387,385.480692564795,0.56410267553494,3231.032777999,-2.577603061785,-0.564123612000003,0.708858311,0.722141653,0.735754132,90,117,20,0,0,1,0,0,0,0,0,0,G,1,0,0,1.746676,0.8665782,3.164043,3.322325,18.61512,12.12239,14,0.5182684,0.2695312,0.004032258,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803
1916,Teresopolis_1,Teresopolis_1,Teresopolis_2,Akodon_montensis,rodent,6114,Akodon,montensis,Rio_de_Janeiro,Teresopolis,5,2004,M,Fragmento_5,-42.85855278,-22.27739167,12240,Mata_Atlantica,negativo,negativo,NA,NA,NA,NA,negativo,NA,NA,98,92,14,22,20,23,78.1517930179,39.5920259165301,0.506604191555078,389.917711184407,39.8366726629269,0.509734596335372,390.044620963214,0.244646746396803,-0.126909778807033,0.708858311,0.7218374855,0.735754132,261.865993339,132.871567879704,0.507402913236985,1280.719559967,132.386211295522,0.505549459193326,1271.627882924,-0.485356584182,9.09167704299989,0.708858311,0.722141653,0.735754132,683.571347706999,388.05829562658,0.567868128335187,3230.468654387,385.480692564795,0.56410267553494,3231.032777999,-2.577603061785,-0.564123612000003,0.708858311,0.722141653,0.735754132,108,85,30,0,1,1,0,0,0,0,0,0,G,1,1,1,1.746676,0.8665782,3.164043,3.322325,18.61512,12.12239,14,0.5182684,0.2695312,0.004032258,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803
1914,Teresopolis_1,Teresopolis_1,Teresopolis_2,Akodon_montensis,rodent,6115,Akodon,montensis,Rio_de_Janeiro,Teresopolis,5,2004,M,Fragmento_5,-42.85855278,-22.27739167,12240,Mata_Atlantica,negativo,negativo,NA,1_10,positivo,NA,positivo,NA,NA,103,81,15,20,18,35,78.1517930179,39.5920259165301,0.506604191555078,389.917711184407,39.8366726629269,0.509734596335372,390.044620963214,0.244646746396803,-0.126909778807033,0.708858311,0.7218374855,0.735754132,261.865993339,132.871567879704,0.507402913236985,1280.719559967,132.386211295522,0.505549459193326,1271.627882924,-0.485356584182,9.09167704299989,0.708858311,0.722141653,0.735754132,683.571347706999,388.05829562658,0.567868128335187,3230.468654387,385.480692564795,0.56410267553494,3231.032777999,-2.577603061785,-0.564123612000003,0.708858311,0.722141653,0.735754132,108,85,30,0,1,1,0,0,0,0,0,0,G,1,1,1,1.746676,0.8665782,3.164043,3.322325,18.61512,12.12239,14,0.5182684,0.2695312,0.004032258,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803
1931,Teresopolis_1,Teresopolis_1,Teresopolis_2,Didelphis_aurita,marsupial,6116,Didelphis,aurita,Rio_de_Janeiro,Teresopolis,5,2004,F,Fragmento_1,-42.875825,-22.28692778,12240,Mata_Atlantica,negativo,negativo,NA,1_640,positivo,NA,positivo,NA,NA,400,350,NA,NA,NA,1400,78.1517930179,39.5920259165301,0.506604191555078,389.917711184407,39.8366726629269,0.509734596335372,390.044620963214,0.244646746396803,-0.126909778807033,0.708858311,0.7218374855,0.735754132,261.865993339,132.871567879704,0.507402913236985,1280.719559967,132.386211295522,0.505549459193326,1271.627882924,-0.485356584182,9.09167704299989,0.708858311,0.722141653,0.735754132,683.571347706999,388.05829562658,0.567868128335187,3230.468654387,385.480692564795,0.56410267553494,3231.032777999,-2.577603061785,-0.564123612000003,0.708858311,0.722141653,0.735754132,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,1.746676,0.8665782,3.164043,3.322325,18.61512,12.12239,14,0.5182684,0.2695312,0.004032258,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803
1919,Teresopolis_1,Teresopolis_1,Teresopolis_2,Didelphis_aurita,marsupial,6117,Didelphis,aurita,Rio_de_Janeiro,Teresopolis,5,2004,F,Fragmento_5,-42.85855278,-22.27739167,12240,Mata_Atlantica,negativo,negativo,NA,0,negativo,NA,negativo,NA,NA,320,310,NA,NA,NA,1000,78.1517930179,39.5920259165301,0.506604191555078,389.917711184407,39.8366726629269,0.509734596335372,390.044620963214,0.244646746396803,-0.126909778807033,0.708858311,0.7218374855,0.735754132,261.865993339,132.871567879704,0.507402913236985,1280.719559967,132.386211295522,0.505549459193326,1271.627882924,-0.485356584182,9.09167704299989,0.708858311,0.722141653,0.735754132,683.571347706999,388.05829562658,0.567868128335187,3230.468654387,385.480692564795,0.56410267553494,3231.032777999,-2.577603061785,-0.564123612000003,0.708858311,0.722141653,0.735754132,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,1.746676,0.8665782,3.164043,3.322325,18.61512,12.12239,14,0.5182684,0.2695312,0.004032258,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803
1929,Teresopolis_1,Teresopolis_1,Teresopolis_2,Didelphis_aurita,marsupial,6118,Didelphis,aurita,Rio_de_Janeiro,Teresopolis,5,2004,F,Fragmento_5,-42.85855278,-22.27739167,12240,Mata_Atlantica,negativo,negativo,NA,1_320,positivo,NA,positivo,NA,NA,328,332,NA,NA,NA,850,78.1517930179,39.5920259165301,0.506604191555078,389.917711184407,39.8366726629269,0.509734596335372,390.044620963214,0.244646746396803,-0.126909778807033,0.708858311,0.7218374855,0.735754132,261.865993339,132.871567879704,0.507402913236985,1280.719559967,132.386211295522,0.505549459193326,1271.627882924,-0.485356584182,9.09167704299989,0.708858311,0.722141653,0.735754132,683.571347706999,388.05829562658,0.567868128335187,3230.468654387,385.480692564795,0.56410267553494,3231.032777999,-2.577603061785,-0.564123612000003,0.708858311,0.722141653,0.735754132,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,1.746676,0.8665782,3.164043,3.322325,18.61512,12.12239,14,0.5182684,0.2695312,0.004032258,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803
1930,Teresopolis_1,Teresopolis_1,Teresopolis_2,Philander_quica,marsupial,6119,Philander,quica,Rio_de_Janeiro,Teresopolis,5,2004,M,Fragmento_5,-42.85855278,-22.27739167,12240,Mata_Atlantica,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,315,NA,NA,NA,500,78.1517930179,39.5920259165301,0.506604191555078,389.917711184407,39.8366726629269,0.509734596335372,390.044620963214,0.244646746396803,-0.126909778807033,0.708858311,0.7218374855,0.735754132,261.865993339,132.871567879704,0.507402913236985,1280.719559967,132.386211295522,0.505549459193326,1271.627882924,-0.485356584182,9.09167704299989,0.708858311,0.722141653,0.735754132,683.571347706999,388.05829562658,0.567868128335187,3230.468654387,385.480692564795,0.56410267553494,3231.032777999,-2.577603061785,-0.564123612000003,0.708858311,0.722141653,0.735754132,260,285,320,1,1,1,0,1,0,0,0,0,S,1,1,1,1.746676,0.8665782,3.164043,3.322325,18.61512,12.12239,14,0.5182684,0.2695312,0.004032258,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803
1958,Teresopolis_1,Teresopolis_1,Teresopolis_2,Akodon_montensis,rodent,6120,Akodon,montensis,Rio_de_Janeiro,Teresopolis,5,2004,F,Fragmento_1,-42.875825,-22.28692778,12240,Mata_Atlantica,negativo,negativo,NA,1_20,positivo,NA,positivo,NA,NA,102,84,13,25,23,34,78.1517930179,39.5920259165301,0.506604191555078,389.917711184407,39.8366726629269,0.509734596335372,390.044620963214,0.244646746396803,-0.126909778807033,0.708858311,0.7218374855,0.735754132,261.865993339,132.871567879704,0.507402913236985,1280.719559967,132.386211295522,0.505549459193326,1271.627882924,-0.485356584182,9.09167704299989,0.708858311,0.722141653,0.735754132,683.571347706999,388.05829562658,0.567868128335187,3230.468654387,385.480692564795,0.56410267553494,3231.032777999,-2.577603061785,-0.564123612000003,0.708858311,0.722141653,0.735754132,108,85,30,0,1,1,0,0,0,0,0,0,G,1,1,1,1.746676,0.8665782,3.164043,3.322325,18.61512,12.12239,14,0.5182684,0.2695312,0.004032258,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803
1959,Teresopolis_1,Teresopolis_1,Teresopolis_2,Akodon_montensis,rodent,6121,Akodon,montensis,Rio_de_Janeiro,Teresopolis,5,2004,M,Fragmento_5,-42.85855278,-22.27739167,12240,Mata_Atlantica,negativo,negativo,NA,1_20,positivo,NA,positivo,NA,NA,90,75,13,25,23,25.5,78.1517930179,39.5920259165301,0.506604191555078,389.917711184407,39.8366726629269,0.509734596335372,390.044620963214,0.244646746396803,-0.126909778807033,0.708858311,0.7218374855,0.735754132,261.865993339,132.871567879704,0.507402913236985,1280.719559967,132.386211295522,0.505549459193326,1271.627882924,-0.485356584182,9.09167704299989,0.708858311,0.722141653,0.735754132,683.571347706999,388.05829562658,0.567868128335187,3230.468654387,385.480692564795,0.56410267553494,3231.032777999,-2.577603061785,-0.564123612000003,0.708858311,0.722141653,0.735754132,108,85,30,0,1,1,0,0,0,0,0,0,G,1,1,1,1.746676,0.8665782,3.164043,3.322325,18.61512,12.12239,14,0.5182684,0.2695312,0.004032258,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803
1973,Teresopolis_1,Teresopolis_1,Teresopolis_2,Oligoryzomys_nigripes,rodent,6122,Oligoryzomys,nigripes,Rio_de_Janeiro,Teresopolis,5,2004,F,Fragmento_1,-42.875825,-22.28692778,12240,Mata_Atlantica,negativo,negativo,NA,NA,NA,NA,negativo,NA,NA,62,98,9,23,22,20,78.1517930179,39.5920259165301,0.506604191555078,389.917711184407,39.8366726629269,0.509734596335372,390.044620963214,0.244646746396803,-0.126909778807033,0.708858311,0.7218374855,0.735754132,261.865993339,132.871567879704,0.507402913236985,1280.719559967,132.386211295522,0.505549459193326,1271.627882924,-0.485356584182,9.09167704299989,0.708858311,0.722141653,0.735754132,683.571347706999,388.05829562658,0.567868128335187,3230.468654387,385.480692564795,0.56410267553494,3231.032777999,-2.577603061785,-0.564123612000003,0.708858311,0.722141653,0.735754132,90,117,20,0,0,1,0,0,0,0,0,0,G,1,0,0,1.746676,0.8665782,3.164043,3.322325,18.61512,12.12239,14,0.5182684,0.2695312,0.004032258,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803
1932,Teresopolis_1,Teresopolis_1,Teresopolis_2,Akodon_montensis,rodent,6123,Akodon,montensis,Rio_de_Janeiro,Teresopolis,5,2004,M,Fragmento_5,-42.85855278,-22.27739167,12240,Mata_Atlantica,negativo,negativo,NA,1_10,positivo,NA,positivo,NA,NA,92,75,13,26,24,22.5,78.1517930179,39.5920259165301,0.506604191555078,389.917711184407,39.8366726629269,0.509734596335372,390.044620963214,0.244646746396803,-0.126909778807033,0.708858311,0.7218374855,0.735754132,261.865993339,132.871567879704,0.507402913236985,1280.719559967,132.386211295522,0.505549459193326,1271.627882924,-0.485356584182,9.09167704299989,0.708858311,0.722141653,0.735754132,683.571347706999,388.05829562658,0.567868128335187,3230.468654387,385.480692564795,0.56410267553494,3231.032777999,-2.577603061785,-0.564123612000003,0.708858311,0.722141653,0.735754132,108,85,30,0,1,1,0,0,0,0,0,0,G,1,1,1,1.746676,0.8665782,3.164043,3.322325,18.61512,12.12239,14,0.5182684,0.2695312,0.004032258,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803
1923,Teresopolis_1,Teresopolis_1,Teresopolis_2,Oligoryzomys_nigripes,rodent,6124,Oligoryzomys,nigripes,Rio_de_Janeiro,Teresopolis,5,2004,NA,Fragmento_5,-42.85855278,-22.27739167,12240,Mata_Atlantica,negativo,negativo,NA,NA,NA,NA,negativo,NA,NA,85,99,14,25,23,15.5,78.1517930179,39.5920259165301,0.506604191555078,389.917711184407,39.8366726629269,0.509734596335372,390.044620963214,0.244646746396803,-0.126909778807033,0.708858311,0.7218374855,0.735754132,261.865993339,132.871567879704,0.507402913236985,1280.719559967,132.386211295522,0.505549459193326,1271.627882924,-0.485356584182,9.09167704299989,0.708858311,0.722141653,0.735754132,683.571347706999,388.05829562658,0.567868128335187,3230.468654387,385.480692564795,0.56410267553494,3231.032777999,-2.577603061785,-0.564123612000003,0.708858311,0.722141653,0.735754132,90,117,20,0,0,1,0,0,0,0,0,0,G,1,0,0,1.746676,0.8665782,3.164043,3.322325,18.61512,12.12239,14,0.5182684,0.2695312,0.004032258,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803
1936,Teresopolis_1,Teresopolis_1,Teresopolis_2,Nectomys_squamipes,rodent,6125,Nectomys,squamipes,Rio_de_Janeiro,Teresopolis,5,2004,M,Fragmento_5,-42.85855278,-22.27739167,12240,Mata_Atlantica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,78.1517930179,39.5920259165301,0.506604191555078,389.917711184407,39.8366726629269,0.509734596335372,390.044620963214,0.244646746396803,-0.126909778807033,0.708858311,0.7218374855,0.735754132,261.865993339,132.871567879704,0.507402913236985,1280.719559967,132.386211295522,0.505549459193326,1271.627882924,-0.485356584182,9.09167704299989,0.708858311,0.722141653,0.735754132,683.571347706999,388.05829562658,0.567868128335187,3230.468654387,385.480692564795,0.56410267553494,3231.032777999,-2.577603061785,-0.564123612000003,0.708858311,0.722141653,0.735754132,195,200,210,0,1,0,0,0,0,0,0,0,G,1,0,0,1.746676,0.8665782,3.164043,3.322325,18.61512,12.12239,14,0.5182684,0.2695312,0.004032258,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803
1924,Teresopolis_1,Teresopolis_1,Teresopolis_2,Philander_quica,marsupial,6210,Philander,quica,Rio_de_Janeiro,Teresopolis,5,2004,F,Fragmento_5,-42.85855278,-22.27739167,12240,Mata_Atlantica,negativo,negativo,NA,1_40,positivo,NA,positivo,NA,NA,270,240,NA,NA,NA,240,78.1517930179,39.5920259165301,0.506604191555078,389.917711184407,39.8366726629269,0.509734596335372,390.044620963214,0.244646746396803,-0.126909778807033,0.708858311,0.7218374855,0.735754132,261.865993339,132.871567879704,0.507402913236985,1280.719559967,132.386211295522,0.505549459193326,1271.627882924,-0.485356584182,9.09167704299989,0.708858311,0.722141653,0.735754132,683.571347706999,388.05829562658,0.567868128335187,3230.468654387,385.480692564795,0.56410267553494,3231.032777999,-2.577603061785,-0.564123612000003,0.708858311,0.722141653,0.735754132,260,285,320,1,1,1,0,1,0,0,0,0,S,1,1,1,1.746676,0.8665782,3.164043,3.322325,18.61512,12.12239,14,0.5182684,0.2695312,0.004032258,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803
1925,Teresopolis_1,Teresopolis_1,Teresopolis_2,Didelphis_aurita,marsupial,6211,Didelphis,aurita,Rio_de_Janeiro,Teresopolis,5,2004,M,Fragmento_5,-42.85855278,-22.27739167,12240,Mata_Atlantica,negativo,negativo,NA,NA,NA,NA,negativo,NA,NA,290,280,NA,NA,NA,410,78.1517930179,39.5920259165301,0.506604191555078,389.917711184407,39.8366726629269,0.509734596335372,390.044620963214,0.244646746396803,-0.126909778807033,0.708858311,0.7218374855,0.735754132,261.865993339,132.871567879704,0.507402913236985,1280.719559967,132.386211295522,0.505549459193326,1271.627882924,-0.485356584182,9.09167704299989,0.708858311,0.722141653,0.735754132,683.571347706999,388.05829562658,0.567868128335187,3230.468654387,385.480692564795,0.56410267553494,3231.032777999,-2.577603061785,-0.564123612000003,0.708858311,0.722141653,0.735754132,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,1.746676,0.8665782,3.164043,3.322325,18.61512,12.12239,14,0.5182684,0.2695312,0.004032258,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803,1.849428,0.7008766,2.823749,3.25141,18.61512,11.86711,14,0.4555298,0.2020725,0.005633803
